ID,CCAvg,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard,Age,Family,ZIPCode,FirstName,LastName,Education,Experience,Income
2916,3.8,0,0,0,0,1,0,34.0,1.0,92110.0,Darrell,Diehl,1,9,133
2917,1.2,0,0,0,0,1,0,46.0,1.0,92037.0,Vivian,Waldeck,2,20,40
2918,1.5,101,0,0,0,1,0,55.0,3.0,94305.0,Edna,Paige,1,31,34
2919,0.8,0,0,0,0,1,0,28.0,1.0,93727.0,Chris,Diaz,1,3,142
2920,2.3,0,0,0,1,1,1,35.0,3.0,94542.0,Aron,Pettit,1,10,64
2921,1.6,170,0,0,0,1,0,60.0,2.0,94720.0,Laura,Parr,3,35,44
2922,0.3,262,0,0,0,1,0,50.0,1.0,91401.0,Jose,Cooper,1,24,95
2923,1.4,0,0,0,0,1,0,52.0,1.0,90011.0,Tabatha,Cuff,3,26,49
2924,0.2,0,0,0,0,0,0,51.0,2.0,91007.0,Manuel,Butterfield,1,27,12
2925,1.3,0,0,0,0,1,1,51.0,1.0,90024.0,Sharon,Mcclintock,3,26,98
2926,0.4,0,0,0,0,1,0,59.0,4.0,91711.0,Wilma,Wilson,1,35,42
2927,0.6,0,0,0,0,1,1,53.0,2.0,92152.0,Antonio,Tapia,3,28,44
2928,5.2,0,0,0,0,0,0,43.0,1.0,94117.0,Deanna,Lee,1,17,124
2929,6.7,0,0,0,0,1,0,31.0,2.0,95005.0,Pat,Delgado,1,6,175
2930,0.3,0,0,0,0,0,0,32.0,4.0,94061.0,Marie,Harmon,1,6,22
2931,2.67,99,0,0,0,1,0,41.0,4.0,95929.0,Wanda,Escobar,1,17,78
2932,1.0,109,0,0,0,0,1,31.0,2.0,91741.0,Laura,Dallas,2,4,54
2933,7.0,0,0,0,0,0,1,41.0,1.0,92407.0,Rosa,Atkinson,1,16,154
2934,2.7,0,0,0,0,1,0,47.0,3.0,95820.0,Lydia,Barry,2,22,42
2935,6.5,635,0,0,0,1,0,37.0,2.0,91763.0,Madeleine,Pritchett,1,13,195
2936,3.0,0,0,0,0,1,1,53.0,1.0,93023.0,Joyce,Eason,3,23,80
2937,2.0,0,0,0,0,1,0,49.0,3.0,94301.0,John,Depeyster,2,22,81
2938,2.0,0,0,0,0,1,1,62.0,2.0,94022.0,Lazaro,Dickey,1,36,89
2939,2.6,0,0,0,0,1,0,33.0,3.0,93943.0,John,Tiry,2,9,61
2940,0.4,0,0,0,0,0,1,54.0,4.0,90016.0,Mark,Munro,3,24,25
2941,0.1,163,0,0,0,1,0,27.0,3.0,90245.0,Jessica,Hayward,2,3,43
2942,2.6,352,0,0,0,0,0,60.0,1.0,92606.0,Darlene,Sampson,1,35,122
2943,4.3,385,0,0,0,1,0,29.0,1.0,90405.0,Lisa,Walker,1,5,160
2944,1.6,0,0,0,0,0,0,56.0,4.0,91320.0,Velva,Mayer,2,32,83
2945,0.0,0,0,0,0,0,0,55.0,2.0,92182.0,Annette,Landon,3,30,79
2946,0.5,0,0,0,0,1,1,45.0,3.0,94305.0,Helen,Neely,2,19,30
2947,4.3,437,0,0,0,1,0,33.0,1.0,94110.0,Wallace,Fairbank,1,9,145
2948,3.3,328,0,0,0,0,0,45.0,2.0,90024.0,Rob,Obrien,1,21,151
2949,0.1,98,0,0,0,0,1,44.0,2.0,94720.0,Mark,Mayhugh,3,18,14
2950,0.2,0,0,0,0,1,0,37.0,3.0,95054.0,Karen,Marren,2,11,19
2951,0.7,135,0,0,0,1,0,42.0,1.0,95820.0,Norman,Carpenter,3,16,55
2952,2.4,0,1,0,0,0,1,26.0,2.0,94720.0,Pamela,Wise,3,2,132
2953,8.6,0,0,0,0,0,0,33.0,1.0,94065.0,Diane,Harris,1,8,182
2954,0.5,0,0,0,0,1,1,61.0,3.0,91330.0,Iris,Collister,1,36,78
2955,2.4,0,0,0,0,1,1,31.0,1.0,95822.0,Alice,Bond,2,7,42
2956,2.3,187,0,0,0,1,0,54.0,2.0,95518.0,Ester,Arredondo,3,29,44
2957,5.2,522,1,0,1,1,1,62.0,4.0,91125.0,Martha,Hood,3,38,195
2958,0.5,0,0,0,0,1,0,61.0,3.0,92717.0,John,Johnson,2,36,53
2959,2.4,0,0,0,0,0,0,66.0,3.0,92612.0,Clara,Nieves,1,41,65
2960,0.2,0,0,0,0,0,0,38.0,4.0,94305.0,Diane,Quintanilla,1,12,43
2961,1.5,0,0,0,0,0,1,55.0,4.0,90035.0,Charline,Holden,3,29,38
2962,1.8,0,0,0,0,1,0,60.0,1.0,95741.0,William,Solarz,3,36,50
2963,1.8,0,0,0,0,0,0,23.0,2.0,91711.0,Talitha,Friedman,2,-2,81
2964,1.9,0,0,0,0,1,1,29.0,1.0,94588.0,Teresa,Juarez,3,3,41
2965,2.3,0,0,0,0,1,0,35.0,3.0,93943.0,Jacques,Davis,1,10,73
2966,0.4,104,0,0,0,0,1,53.0,2.0,91605.0,Ruth,Leary,3,27,31
2967,0.6,0,0,0,0,1,1,32.0,3.0,91320.0,Lester,Harper,2,7,84
2968,1.9,0,0,0,0,1,1,38.0,2.0,94109.0,Jennifer,Lee,1,14,95
2969,1.3,301,1,0,0,0,0,44.0,4.0,90840.0,Bessie,Leonard,1,18,162
2970,2.2,115,0,0,0,0,0,43.0,2.0,95039.0,Lydia,Cash,3,18,60
2971,1.1,0,1,1,0,0,0,54.0,2.0,95039.0,Jessie,Hinzman,3,30,121
2972,1.0,165,0,0,1,1,1,52.0,3.0,91380.0,Jennifer,Barnes,2,25,43
2973,1.8,182,0,0,1,1,1,31.0,1.0,92182.0,Lynelle,Crenshaw,2,7,38
2974,2.9,276,0,0,0,1,0,47.0,1.0,92084.0,Henry,Tuggle,1,22,82
2975,1.9,0,0,0,0,1,0,42.0,4.0,95008.0,Doris,Nelms,1,18,52
2976,1.5,168,0,0,0,0,1,57.0,3.0,91016.0,Brian,Foreman,1,33,43
2977,2.6,0,0,1,1,1,1,33.0,1.0,95747.0,Eileen,Stein,2,8,82
2978,4.1,0,0,1,0,1,0,35.0,1.0,94109.0,Betty,Skiver,1,10,161
2979,0.7,0,0,0,0,1,0,56.0,2.0,94550.0,Pauline,Graham,2,30,24
2980,2.6,0,0,0,0,1,0,57.0,1.0,90210.0,Dena,Steele,1,32,102
2981,2.4,0,0,0,0,0,0,25.0,3.0,94305.0,Corey,Gladden,2,-1,53
2982,1.2,0,0,0,0,0,0,53.0,1.0,92037.0,Maxine,Fitzpatrick,1,28,85
2983,4.4,0,0,0,0,1,0,59.0,3.0,95120.0,Corey,Marks,1,33,111
2984,0.3,0,0,0,0,1,1,56.0,2.0,95054.0,George,Longbrake,1,32,90
2985,1.1,188,0,0,0,0,0,54.0,2.0,92709.0,Laura,Richmon,1,28,94
2986,3.6,0,0,0,0,0,0,48.0,4.0,94606.0,Gigi,Mcgrath,3,23,63
2987,2.8,0,1,1,1,1,0,55.0,2.0,94305.0,David,Bicknell,2,30,153
2988,2.0,0,0,0,0,0,0,33.0,2.0,92037.0,Philip,Brown,3,7,39
2989,8.8,181,0,1,0,1,0,46.0,2.0,95762.0,Louise,Nachtrieb,1,21,205
2990,3.4,496,0,0,0,1,0,42.0,1.0,93106.0,Keith,Mcdonald,1,18,142
2991,0.4,0,0,1,0,0,0,49.0,2.0,94608.0,Yolanda,Orourke,1,25,163
2992,1.0,0,0,1,0,1,0,42.0,3.0,93014.0,Sharon,Lamas,1,17,113
2993,2.9,0,0,0,0,1,1,46.0,1.0,92104.0,Troy,Evenson,1,21,64
2994,0.1,0,0,0,0,0,1,65.0,3.0,92647.0,Donna,Johnson,3,40,20
2995,1.0,0,0,0,0,1,0,50.0,1.0,94025.0,Renate,Mabry,1,24,179
2996,4.5,90,0,0,0,1,0,54.0,2.0,91101.0,Jason,Lopez,3,24,91
2997,3.33,0,1,1,1,1,1,42.0,1.0,91367.0,Ryan,Utley,1,18,103
2998,1.6,0,0,0,0,0,0,57.0,4.0,95053.0,Nancy,Brandt,2,33,80
2999,0.3,0,0,0,0,0,0,61.0,2.0,93106.0,Pablo,Tirabassi,1,35,38
3000,0.2,0,0,0,0,0,1,60.0,1.0,94143.0,Ginger,Haag,1,34,44
3001,4.3,0,1,0,0,0,0,40.0,1.0,94720.0,Emma,Eichorn,2,14,164
3002,1.6,0,0,0,0,1,1,33.0,3.0,92647.0,Charles,Lewis,1,7,81
3003,1.7,83,0,0,0,0,0,37.0,2.0,90095.0,Mary,Cheng,2,13,95
3004,1.9,0,0,0,0,0,1,52.0,3.0,90747.0,Sonya,Reynolds,2,28,44
3005,1.6,0,0,0,0,1,1,33.0,3.0,94583.0,James,Young,1,7,88
3006,7.0,0,1,0,0,1,0,62.0,3.0,94111.0,Clarence,Cothran,2,36,148
3007,5.0,184,1,0,1,1,1,62.0,3.0,95014.0,Martin,Ruiz,2,37,169
3008,0.8,102,0,0,0,0,1,63.0,1.0,91711.0,Harold,Murrell,2,37,11
3009,3.0,158,0,0,0,0,1,55.0,1.0,94550.0,Cory,Ferland,3,25,92
3010,2.6,0,0,0,0,1,0,33.0,3.0,92120.0,Jennifer,Peragine,2,9,74
3011,0.8,0,0,0,0,1,0,25.0,3.0,94301.0,Timothy,Gohn,1,1,72
3012,2.67,0,0,0,0,1,0,55.0,3.0,95616.0,Kellie,Wallace,1,31,63
3013,4.5,415,0,0,0,1,0,29.0,2.0,92373.0,Dale,Richards,1,3,172
3014,1.4,0,0,0,0,1,1,45.0,2.0,90029.0,Tammy,Jackson,1,21,183
3015,2.5,166,0,0,0,1,0,60.0,1.0,91311.0,Sandra,House,3,34,40
3016,2.9,0,0,1,0,0,1,44.0,4.0,92673.0,Edgar,Roberson,1,18,68
3017,3.6,0,0,0,0,1,0,48.0,4.0,91423.0,Joyce,Whisby,3,23,78
3018,3.7,184,0,0,0,0,0,57.0,2.0,90041.0,Joseph,Findley,1,32,68
3019,1.4,99,0,0,0,1,1,58.0,1.0,94005.0,Latoya,Danson,1,32,49
3020,2.3,0,0,0,0,1,0,58.0,2.0,94132.0,Johnny,Dudley,3,33,39
3021,3.5,392,0,0,0,1,0,44.0,1.0,95193.0,Ellen,Brady,1,20,151
3022,0.5,461,0,0,0,1,0,54.0,2.0,90245.0,Lois,Parrish,1,28,159
3023,1.9,0,0,0,0,1,1,59.0,4.0,94608.0,Mark,Shipps,2,33,89
3024,1.7,244,0,0,0,0,1,63.0,4.0,92694.0,Chris,Patton,3,37,105
3025,2.0,0,0,0,0,1,1,61.0,2.0,90840.0,Homer,Timm,1,35,78
3026,2.7,344,0,0,0,0,0,58.0,2.0,94609.0,Eric,Thurlow,1,32,128
3027,0.8,228,0,0,0,0,1,44.0,4.0,90254.0,Joseph,Jones,1,20,81
3028,0.1,152,0,0,0,1,0,53.0,4.0,93305.0,Larry,Shoemaker,3,29,50
3029,0.1,178,0,0,0,1,1,63.0,3.0,92624.0,Thomas,Caldwell,3,39,38
3030,6.1,263,0,1,0,1,0,41.0,2.0,94960.0,Daniela,Decker,1,17,119
3031,1.8,0,0,0,0,1,0,50.0,3.0,94509.0,Ilene,Wand,2,26,110
3032,1.4,102,0,0,0,0,1,51.0,1.0,90212.0,Leah,Kelley,3,25,29
3033,0.4,0,0,0,0,1,0,47.0,1.0,94590.0,Jean,Piper,3,22,19
3034,4.7,221,1,0,0,0,1,43.0,2.0,90630.0,Louie,Hottel,3,19,130
3035,2.4,130,0,0,0,1,0,46.0,1.0,90024.0,Thomas,Stamp,1,21,38
3036,0.3,0,0,0,0,0,0,50.0,1.0,95054.0,Candy,Smith,3,24,31
3037,0.7,105,0,0,0,1,0,33.0,4.0,91320.0,Virginia,Barnes,2,9,14
3038,0.4,0,1,0,1,1,0,27.0,3.0,95060.0,Carmen,Arredondo,2,2,158
3039,0.2,115,0,0,0,1,0,34.0,4.0,92124.0,Pamela,Meredith,1,8,39
3040,4.9,0,1,0,0,0,1,34.0,2.0,95616.0,Catherine,Tomlin,3,9,141
3041,1.0,167,0,0,0,1,0,28.0,3.0,95814.0,Penny,Barrera,1,2,33
3042,0.6,0,0,0,0,1,0,29.0,2.0,95006.0,Lance,Saenz,1,5,92
3043,3.0,0,0,0,0,0,0,52.0,3.0,94301.0,Edward,Brown,2,26,78
3044,2.7,0,0,0,0,1,1,47.0,3.0,91754.0,Walter,Driskell,2,22,42
3045,0.3,83,0,0,0,0,0,41.0,2.0,94124.0,David,Barker,2,16,15
3046,2.8,0,0,0,0,1,0,58.0,1.0,91768.0,Harold,Russel,2,32,48
3047,2.3,0,0,0,0,1,0,37.0,3.0,95630.0,Lillian,Williams,1,12,63
3048,4.7,0,0,1,0,0,0,57.0,1.0,95060.0,Maria,Benson,1,33,149
3049,0.8,103,0,0,0,1,0,63.0,1.0,90275.0,Thomas,Larson,1,39,49
3050,3.9,0,0,0,0,0,0,60.0,2.0,94720.0,Anna,Meyer,1,35,125
3051,1.3,0,0,0,0,1,0,50.0,1.0,92131.0,Frederick,Alley,2,25,58
3052,1.5,0,0,0,0,1,0,60.0,3.0,94538.0,Henry,Liestman,1,35,48
3053,3.2,0,0,0,0,0,1,54.0,2.0,94720.0,Carol,Bealer,3,30,75
3054,0.2,0,0,0,0,1,0,28.0,2.0,92521.0,John,Wood,1,4,114
3055,5.5,0,1,0,1,1,1,45.0,4.0,92697.0,Paul,Kelly,2,21,134
3056,2.3,0,0,0,0,1,0,28.0,4.0,94305.0,Kelsey,Taylor,3,2,111
3057,3.8,149,0,0,0,1,0,54.0,4.0,94301.0,Sarah,Bowling,2,29,62
3058,0.7,0,0,1,0,1,0,42.0,1.0,95616.0,Carl,Croley,1,18,45
3059,0.2,0,0,0,0,1,0,30.0,2.0,90064.0,James,Johnson,1,4,113
3060,2.6,0,0,0,0,1,0,61.0,1.0,94550.0,Hope,Crawford,1,36,128
3061,5.7,0,1,0,0,1,0,64.0,4.0,94061.0,Vincent,Edes,3,38,168
3062,4.0,206,0,1,0,1,0,38.0,1.0,90095.0,Jose,Gooslin,3,13,81
3063,0.1,297,0,0,0,0,1,39.0,1.0,92521.0,Nicholas,Root,2,14,75
3064,0.1,0,0,0,0,0,0,54.0,4.0,95841.0,Lois,Putnam,3,29,21
3065,4.4,0,0,0,0,1,0,59.0,3.0,94701.0,Jeanette,Cathey,1,33,83
3066,3.5,368,0,1,0,1,0,39.0,1.0,92354.0,Richard,Birmingham,1,15,121
3067,1.67,0,0,0,0,1,0,63.0,4.0,91320.0,Franklin,Cheng,3,33,40
3068,2.9,170,0,1,0,0,0,31.0,1.0,94501.0,Mary,Richardson,3,5,101
3069,4.5,0,0,0,0,0,0,56.0,2.0,92120.0,Alex,Butler,3,26,90
3070,2.67,0,0,0,0,1,1,47.0,1.0,91320.0,Rachel,Oldroyd,2,20,68
3071,1.8,221,0,1,0,0,0,28.0,2.0,91330.0,Johnny,Lovely,2,3,74
3072,0.1,257,0,0,0,0,1,32.0,4.0,93023.0,Russ,Totty,2,8,74
3073,3.2,0,0,0,0,0,0,54.0,2.0,92821.0,Antonio,Sweeden,3,30,51
3074,1.5,0,0,0,0,1,0,29.0,1.0,94611.0,Kara,Barboza,1,5,149
3075,1.4,88,0,0,0,1,1,39.0,1.0,95039.0,Johnny,Lorensen,3,15,31
3076,1.6,0,0,0,0,0,0,26.0,2.0,95616.0,Robert,Monford,3,0,85
3077,1.75,0,0,0,0,0,1,29.0,2.0,92672.0,Steven,Blanchard,3,-1,62
3078,0.3,110,0,1,0,1,0,46.0,1.0,95112.0,Tina,Brown,1,21,44
3079,0.5,190,0,1,1,1,1,38.0,3.0,92325.0,Karen,Click,3,13,63
3080,0.3,0,0,0,0,1,1,55.0,2.0,95616.0,Carrie,Tilley,1,31,23
3081,2.2,87,0,0,0,1,0,48.0,3.0,94063.0,William,Bindel,2,22,40
3082,4.5,204,0,0,0,1,1,36.0,2.0,95064.0,John,Strickland,3,10,78
3083,0.9,129,0,0,0,1,0,39.0,3.0,92122.0,Johnny,Snell,3,13,40
3084,2.4,0,0,1,1,1,0,40.0,4.0,90720.0,Kimberly,Phillips,1,16,78
3085,0.7,0,1,0,0,0,0,26.0,3.0,90028.0,Ernesto,Heiliger,2,0,129
3086,0.3,0,0,0,0,0,1,55.0,3.0,91311.0,Raymond,Driskell,2,29,71
3087,0.3,0,0,0,0,1,0,61.0,3.0,94720.0,Mark,Stallings,3,35,23
3088,0.3,0,0,0,0,1,0,57.0,2.0,94303.0,Jessica,Nilsen,1,33,15
3089,1.3,138,0,0,0,0,1,56.0,1.0,94720.0,Thomas,Hrabal,1,31,28
3090,1.0,95,0,0,0,0,0,31.0,3.0,94110.0,Susan,Cupit,1,5,23
3091,1.5,0,0,0,0,1,0,61.0,1.0,91109.0,John,Pena,3,31,19
3092,1.4,158,0,0,0,0,1,58.0,3.0,95020.0,Steven,Birch,3,32,42
3093,0.4,325,0,1,0,0,0,43.0,2.0,90036.0,Joshua,Garrett,1,18,113
3094,0.4,0,0,0,0,0,1,29.0,4.0,90717.0,Jennifer,Reed,2,5,34
3095,0.5,104,0,0,0,0,1,50.0,1.0,90272.0,Christian,Aldridge,2,23,19
3096,1.6,0,0,0,0,1,1,49.0,1.0,94109.0,Shawn,Reid,2,25,43
3097,1.2,0,1,1,1,1,0,43.0,3.0,94108.0,Ronald,Young,1,18,179
3098,2.2,0,0,0,0,0,0,58.0,3.0,92182.0,Emily,Francis,3,32,44
3099,0.1,0,0,0,0,0,0,41.0,2.0,92024.0,Walter,Coffey,2,16,21
3100,2.5,174,0,0,0,0,1,65.0,1.0,92647.0,Helen,Wilson,1,40,115
3101,3.8,0,0,0,0,0,1,52.0,4.0,90024.0,Nicholas,Shapero,2,27,81
3102,2.8,0,0,0,0,0,0,55.0,2.0,93555.0,Richard,Dobson,1,31,91
3103,0.9,0,0,0,0,0,1,49.0,4.0,90095.0,Precious,Gillogly,2,25,30
3104,1.4,0,0,0,0,1,0,52.0,3.0,92129.0,Dan,Byers,3,22,55
3105,2.1,0,0,0,0,0,1,56.0,2.0,91775.0,Robert,Velasquez,3,31,48
3106,0.3,121,0,0,0,0,0,30.0,4.0,94122.0,Christine,Anderson,2,4,23
3107,0.1,0,0,0,0,0,0,36.0,3.0,92084.0,Samantha,Flenory,2,10,21
3108,1.7,0,0,0,0,0,0,41.0,2.0,92374.0,Eloise,Dunlap,1,17,55
3109,1.0,0,0,0,0,1,0,42.0,3.0,95678.0,Eugene,Mayers,2,15,21
3110,2.2,0,0,1,0,1,0,60.0,3.0,93940.0,Howard,Bryant,3,34,40
3111,0.3,0,0,0,0,0,1,44.0,4.0,95020.0,Danny,Popovich,1,20,30
3112,0.6,0,0,0,0,1,0,34.0,3.0,90095.0,Jennifer,Boughton,2,9,78
3113,3.2,0,0,0,0,1,0,56.0,2.0,92677.0,Madeline,Symes,3,32,65
3114,2.1,209,0,0,0,1,0,31.0,4.0,91330.0,Rachel,Trainor,3,5,50
3115,2.0,0,0,1,0,1,0,29.0,4.0,90024.0,Virginia,Brown,2,4,55
3116,0.2,0,0,0,0,0,0,31.0,2.0,94305.0,Esperanza,Medford,1,5,111
3117,0.1,0,0,0,0,0,1,36.0,3.0,92008.0,Barbara,Coffie,2,10,21
3118,0.5,256,0,0,0,1,0,42.0,3.0,92614.0,Maria,Daniel,3,16,65
3119,0.8,0,0,0,0,1,0,64.0,1.0,90095.0,Roberta,Hand,3,39,114
3120,0.9,179,0,0,0,1,0,61.0,3.0,91320.0,Phyllis,Remus,3,36,54
3121,1.7,0,0,0,0,1,0,35.0,2.0,94542.0,Merrill,Alicea,2,11,75
3122,0.4,0,0,0,0,0,1,28.0,4.0,91791.0,Hubert,Salas,1,2,13
3123,0.6,218,0,0,0,0,0,38.0,2.0,90095.0,Sadie,Dodge,3,14,54
3124,1.0,126,0,0,0,1,1,44.0,3.0,94546.0,Bertha,Wolfe,2,17,22
3125,2.8,0,0,0,0,1,1,45.0,2.0,95053.0,Darrell,Claussen,1,20,198
3126,0.2,0,0,0,0,1,1,46.0,1.0,92521.0,Dora,Roberts,1,20,18
3127,0.7,0,0,0,0,0,1,57.0,4.0,92780.0,Kevin,Spain,1,32,74
3128,0.2,0,0,0,0,1,0,40.0,4.0,94539.0,Julia,Church,3,14,61
3129,1.8,0,0,0,0,0,0,38.0,2.0,94115.0,Carolyn,Patterson,1,12,64
3130,0.3,0,0,1,0,0,1,39.0,2.0,92705.0,Pedro,Barton,2,14,10
3131,1.8,0,0,1,0,0,1,23.0,2.0,92152.0,Christopher,Francois,2,-2,82
3132,2.7,168,0,0,0,1,1,47.0,3.0,94025.0,Wilma,Senter,2,22,61
3133,2.5,148,0,1,0,1,0,32.0,2.0,94302.0,Thomas,Goings,1,7,83
3134,2.6,0,0,0,0,1,0,30.0,3.0,93711.0,Anthony,Benny,3,5,73
3135,0.4,89,0,0,0,1,0,54.0,2.0,95060.0,Celeste,Burroughs,1,30,22
3136,1.8,321,0,0,0,0,0,25.0,2.0,95039.0,Rodney,Pinedo,2,0,91
3137,2.2,94,0,1,1,0,1,60.0,3.0,95354.0,Sabina,Williams,3,34,65
3138,0.5,0,0,0,0,1,0,61.0,3.0,91711.0,Harry,Bolduc,1,36,13
3139,4.6,255,0,0,0,1,0,36.0,1.0,93555.0,Lavonia,Scott,1,11,103
3140,0.3,0,0,0,0,1,0,52.0,1.0,92130.0,Maria,Starr,1,26,95
3141,1.0,0,0,0,0,1,1,33.0,4.0,94303.0,Troy,Sieberg,1,7,31
3142,0.6,0,1,0,0,1,0,57.0,3.0,90405.0,Johnnie,Veshedsky,1,31,131
3143,1.1,0,1,1,1,1,1,34.0,4.0,95051.0,Kent,Lewis,3,8,175
3144,0.1,0,0,0,0,1,0,50.0,4.0,91105.0,Francisco,Farmer,1,24,38
3145,1.0,0,0,0,0,1,0,43.0,3.0,91711.0,Angel,Melendez,1,18,104
3146,3.3,0,1,0,0,0,0,34.0,3.0,94305.0,Charles,Levinson,3,10,114
3147,1.7,0,0,0,0,1,0,26.0,4.0,91910.0,Lamar,Williams,2,1,38
3148,1.3,0,0,0,0,1,1,26.0,4.0,94024.0,Michael,Topper,3,0,30
3149,0.1,106,0,0,0,0,0,48.0,2.0,95616.0,Ora,Rose,3,22,19
3150,1.0,0,0,0,0,1,1,49.0,4.0,95192.0,Melissa,Hooser,1,25,25
3151,5.0,0,1,0,0,0,0,47.0,4.0,90027.0,Erica,Zeitler,3,22,124
3152,0.5,0,0,0,0,0,0,43.0,3.0,94110.0,Vicki,Dahlen,1,19,20
3153,1.0,0,0,0,0,0,0,40.0,1.0,90275.0,Kitty,Lyford,3,15,83
3154,0.3,0,0,0,0,0,1,31.0,4.0,94111.0,Laura,Yother,2,5,18
3155,3.0,149,1,0,0,0,1,27.0,1.0,94305.0,Shaunte,Mcginty,3,1,99
3156,0.3,0,0,0,0,1,0,55.0,3.0,92626.0,Lawrence,Harris,2,29,62
3157,0.1,0,0,0,0,0,0,54.0,1.0,92647.0,Allen,Wilkes,2,30,24
3158,1.0,84,0,0,0,1,0,23.0,4.0,94720.0,Kimberly,Sechrist,1,-1,13
3159,0.8,0,0,1,0,1,0,54.0,2.0,90095.0,Matthew,Finley,3,28,64
3160,2.67,240,0,0,0,0,0,57.0,3.0,92831.0,Ralph,Hubbard,1,33,62
3161,4.7,0,1,1,1,0,1,41.0,1.0,94304.0,James,Anderson,2,15,158
3162,5.4,0,0,0,0,1,0,28.0,1.0,94024.0,Peter,Kinsey,1,4,88
3163,0.8,0,0,0,0,1,0,33.0,4.0,94109.0,Marcel,Keatts,1,7,28
3164,1.0,0,0,0,0,0,0,51.0,2.0,94132.0,Gilberto,Lamb,3,27,52
3165,0.0,0,0,0,0,1,1,28.0,4.0,95136.0,Terence,Young,1,4,82
3166,6.9,97,0,0,0,0,1,63.0,2.0,91711.0,Jacqueline,Hall,1,37,140
3167,0.8,0,0,0,0,1,1,29.0,1.0,90028.0,Jesse,Graf,2,4,80
3168,1.2,228,0,0,0,0,1,62.0,4.0,94720.0,Alice,Perng,2,38,58
3169,1.7,0,0,0,0,1,0,51.0,1.0,94701.0,David,Halliday,1,25,180
3170,1.6,227,0,0,0,0,0,52.0,1.0,94608.0,Mary,Waggoner,2,28,55
3171,2.67,100,0,0,0,0,0,43.0,3.0,94110.0,Mary,Johnston,2,16,65
3172,2.33,0,0,0,0,0,0,39.0,3.0,91910.0,Gladys,Estes,2,12,62
3173,0.3,0,0,0,0,0,0,35.0,4.0,95670.0,Bertha,Janicki,1,9,23
3174,1.7,0,0,0,0,1,0,34.0,1.0,94309.0,Laurine,Albarado,1,10,35
3175,0.2,0,0,0,0,0,1,49.0,4.0,94701.0,Donald,Sayco,2,24,35
3176,0.4,0,0,0,0,0,0,43.0,4.0,92009.0,Juan,Sullens,1,18,74
3177,0.4,0,0,0,0,1,0,48.0,3.0,91330.0,Daniel,Webb,1,24,14
3178,1.5,199,0,0,0,0,1,30.0,2.0,91007.0,Robert,Petti,3,4,83
3179,1.9,0,0,0,0,0,0,46.0,4.0,95814.0,Timothy,Fleming,3,21,71
3180,0.7,130,0,1,0,1,0,43.0,2.0,90245.0,Michael,Dawkins,1,17,53
3181,0.6,84,0,0,0,0,0,27.0,2.0,92121.0,Steven,Soto,1,3,103
3182,1.7,0,0,0,0,1,0,39.0,1.0,95827.0,Sarah,Malkin,1,15,109
3183,1.9,94,0,1,0,1,0,58.0,2.0,94304.0,Susan,Milan,2,33,60
3184,0.67,0,0,0,0,1,0,44.0,3.0,94542.0,Stephanie,Nattiah,2,17,12
3185,8.0,0,0,0,0,1,0,39.0,2.0,92354.0,James,Vargas,1,15,141
3186,3.8,0,0,0,0,1,0,35.0,1.0,92843.0,Karen,Rowell,1,10,128
3187,1.0,296,0,0,0,0,0,41.0,3.0,95192.0,Margaret,Reed,1,16,98
3188,0.5,0,0,0,0,0,0,43.0,1.0,94035.0,Freddie,Faughnan,3,18,41
3189,4.5,0,0,0,0,0,1,55.0,2.0,90717.0,Gregory,Pak,3,25,90
3190,0.3,0,0,0,0,0,0,32.0,1.0,92675.0,James,Millonzi,1,6,31
3191,3.0,0,0,0,0,0,0,56.0,1.0,91335.0,Theodore,Moody,3,26,74
3192,1.8,0,0,0,0,0,1,30.0,4.0,93101.0,Jamar,Peters,3,5,83
3193,0.5,0,0,0,0,0,0,65.0,1.0,94005.0,Joshua,Carrillo,3,39,35
3194,4.0,0,0,0,0,0,1,31.0,1.0,95616.0,Donald,Webster,1,7,140
3195,0.5,0,0,0,0,0,0,41.0,3.0,90019.0,John,Mooney,3,15,65
3196,1.4,0,0,0,0,0,0,55.0,3.0,90007.0,Benjamin,Trowery,1,29,35
3197,1.8,0,0,0,0,1,1,37.0,4.0,94043.0,David,Filer,3,7,73
3198,1.5,0,0,0,0,1,0,34.0,1.0,93555.0,Sandra,Church,2,10,29
3199,2.0,147,0,0,0,0,1,34.0,4.0,92122.0,Calvin,Griffith,2,9,55
3200,0.7,0,0,0,0,1,0,33.0,4.0,95521.0,Lawrence,Foster,2,9,20
3201,2.8,0,0,0,0,0,0,48.0,1.0,92122.0,Kenneth,Motley,2,23,70
3202,0.2,0,0,0,0,0,0,28.0,4.0,92121.0,Susan,Howard,1,3,81
3203,0.3,0,0,1,0,1,0,30.0,2.0,92173.0,Samuel,Wong,1,4,25
3204,7.5,239,0,0,0,1,0,44.0,2.0,92677.0,Larry,Jones,1,20,119
3205,1.7,185,0,0,0,0,0,61.0,4.0,90095.0,Mary,Barajas,2,35,49
3206,1.4,0,0,0,0,1,1,59.0,1.0,92407.0,Kayleigh,Kasper,1,33,38
3207,1.5,0,0,0,0,1,1,33.0,2.0,91103.0,Katherine,Crain,3,7,80
3208,4.3,0,0,0,0,1,1,56.0,1.0,93407.0,David,Howell,1,32,84
